scenario,scenario_number,repeat_seed,model,n_train,n_test,split_stratification_mode,accuracy,precision,recall,f1,roc_auc,pr_auc,rmse,mae,r2
scenario5_h3d_agree_ct_only,5,123,Gradient Boosting,119,31,target_plus_cohort,0.6774193548387096,0.6,0.5,0.5454545454545454,0.7763157894736842,0.7331549169784465,,,
scenario5_h3d_agree_ct_only,5,123,SVM (RBF),119,31,target_plus_cohort,0.7741935483870968,0.8571428571428571,0.5,0.631578947368421,0.8201754385964912,0.8098891325536063,,,
scenario5_h3d_agree_ct_only,5,124,Logistic Regression,120,30,target_plus_cohort,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8611111111111112,0.8026848151848153,,,
scenario5_h3d_agree_ct_only,5,124,Random Forest,120,30,target_plus_cohort,0.7666666666666667,0.8571428571428571,0.5,0.631578947368421,0.875,0.8384529822029824,,,
scenario5_h3d_agree_ct_only,5,124,Gradient Boosting,120,30,target_plus_cohort,0.7,0.8,0.3333333333333333,0.47058823529411764,0.8009259259259259,0.7680191268426564,,,
scenario5_h3d_agree_ct_only,5,124,SVM (RBF),120,30,target_plus_cohort,0.7,0.8,0.3333333333333333,0.47058823529411764,0.7407407407407407,0.7252679623961089,,,
scenario5_h3d_agree_ct_only,5,125,Logistic Regression,121,29,target_plus_cohort,0.896551724137931,0.9,0.8181818181818182,0.8571428571428571,0.9141414141414141,0.9204545454545456,,,
scenario5_h3d_agree_ct_only,5,125,Random Forest,121,29,target_plus_cohort,0.8620689655172413,0.8888888888888888,0.7272727272727273,0.8,0.9292929292929293,0.9173094582185493,,,
scenario5_h3d_agree_ct_only,5,125,Gradient Boosting,121,29,target_plus_cohort,0.8620689655172413,0.8888888888888888,0.7272727272727273,0.8,0.8383838383838383,0.8601255501725722,,,
scenario5_h3d_agree_ct_only,5,125,SVM (RBF),121,29,target_plus_cohort,0.9310344827586207,1.0,0.8181818181818182,0.9,0.898989898989899,0.9121651295564339,,,
scenario5_h3d_agree_ct_only,5,126,Logistic Regression,119,31,target_plus_cohort,0.8064516129032258,0.875,0.5833333333333334,0.7,0.9078947368421053,0.8922156346069391,,,
scenario5_h3d_agree_ct_only,5,126,Random Forest,119,31,target_plus_cohort,0.7741935483870968,0.8571428571428571,0.5,0.631578947368421,0.8640350877192982,0.852756734006734,,,
scenario5_h3d_agree_ct_only,5,126,Gradient Boosting,119,31,target_plus_cohort,0.7419354838709677,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8070175438596492,0.786981721981722,,,
scenario5_h3d_agree_ct_only,5,126,SVM (RBF),119,31,target_plus_cohort,0.8064516129032258,1.0,0.5,0.6666666666666666,0.8114035087719298,0.8163794903926483,,,
scenario5_h3d_agree_ct_only,5,127,Logistic Regression,121,29,target_plus_cohort,0.7241379310344828,0.75,0.5,0.6,0.7058823529411764,0.7528824145203457,,,
scenario5_h3d_agree_ct_only,5,127,Random Forest,121,29,target_plus_cohort,0.8275862068965517,1.0,0.5833333333333334,0.7368421052631579,0.7794117647058824,0.8129759494891075,,,
scenario5_h3d_agree_ct_only,5,127,Gradient Boosting,121,29,target_plus_cohort,0.7586206896551724,0.8571428571428571,0.5,0.631578947368421,0.7892156862745098,0.8086270103384708,,,
scenario5_h3d_agree_ct_only,5,127,SVM (RBF),121,29,target_plus_cohort,0.7586206896551724,0.8571428571428571,0.5,0.631578947368421,0.7549019607843137,0.7725817597099063,,,
scenario5_h3d_agree_ct_only,5,128,Logistic Regression,117,33,target_plus_cohort,0.7272727272727273,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.868421052631579,0.864892316229328,,,
scenario5_h3d_agree_ct_only,5,128,Random Forest,117,33,target_plus_cohort,0.7575757575757576,1.0,0.42857142857142855,0.6,0.9210526315789473,0.9217076782866256,,,
scenario5_h3d_agree_ct_only,5,128,Gradient Boosting,117,33,target_plus_cohort,0.7575757575757576,1.0,0.42857142857142855,0.6,0.849624060150376,0.8589855706235017,,,
scenario5_h3d_agree_ct_only,5,128,SVM (RBF),117,33,target_plus_cohort,0.6363636363636364,0.6666666666666666,0.2857142857142857,0.4,0.8233082706766918,0.7623695943023674,,,
scenario5_h3d_agree_ct_only,5,129,Logistic Regression,119,31,target_plus_cohort,0.6129032258064516,0.5625,0.6428571428571429,0.6,0.7100840336134454,0.715411020093923,,,
scenario5_h3d_agree_ct_only,5,129,Random Forest,119,31,target_plus_cohort,0.6451612903225806,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.7478991596638656,0.7506207455293532,,,
scenario5_h3d_agree_ct_only,5,129,Gradient Boosting,119,31,target_plus_cohort,0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.773109243697479,0.7693723948909706,,,
scenario5_h3d_agree_ct_only,5,129,SVM (RBF),119,31,target_plus_cohort,0.5806451612903226,0.5384615384615384,0.5,0.5185185185185185,0.6932773109243697,0.6800205171254677,,,
scenario7_unanimous_ct_only,7,100,Logistic Regression,70,17,target_plus_cohort,0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.8142857142857143,0.8273809523809523,,,
scenario7_unanimous_ct_only,7,100,Random Forest,70,17,target_plus_cohort,0.8235294117647058,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.8142857142857142,0.8431772709083634,,,
scenario7_unanimous_ct_only,7,100,Gradient Boosting,70,17,target_plus_cohort,0.7058823529411765,0.75,0.42857142857142855,0.5454545454545454,0.8857142857142857,0.8676870748299319,,,
scenario7_unanimous_ct_only,7,100,SVM (RBF),70,17,target_plus_cohort,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7142857142857143,0.7100140056022408,,,
scenario7_unanimous_ct_only,7,101,Logistic Regression,71,16,target_plus_cohort,0.75,0.8,0.5714285714285714,0.6666666666666666,0.8095238095238095,0.8139455782312925,,,
scenario7_unanimous_ct_only,7,101,Random Forest,71,16,target_plus_cohort,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.888888888888889,0.8806122448979592,,,
scenario7_unanimous_ct_only,7,101,Gradient Boosting,71,16,target_plus_cohort,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.6984126984126984,0.7832792207792207,,,
scenario7_unanimous_ct_only,7,101,SVM (RBF),71,16,target_plus_cohort,0.8125,1.0,0.5714285714285714,0.7272727272727273,0.8888888888888888,0.8885281385281385,,,
scenario7_unanimous_ct_only,7,102,Logistic Regression,68,19,target_plus_cohort,0.7368421052631579,0.6153846153846154,1.0,0.7619047619047619,0.8522727272727272,0.8060897435897436,,,
scenario7_unanimous_ct_only,7,102,Random Forest,68,19,target_plus_cohort,0.7368421052631579,0.6666666666666666,0.75,0.7058823529411765,0.875,0.8712121212121212,,,
scenario7_unanimous_ct_only,7,102,Gradient Boosting,68,19,target_plus_cohort,0.6842105263157895,0.625,0.625,0.625,0.8181818181818181,0.8095935314685314,,,
scenario7_unanimous_ct_only,7,102,SVM (RBF),68,19,target_plus_cohort,0.6842105263157895,0.625,0.625,0.625,0.8068181818181818,0.7971882284382285,,,
scenario7_unanimous_ct_only,7,103,Logistic Regression,70,17,target_plus_cohort,0.7647058823529411,1.0,0.5,0.6666666666666666,0.7777777777777778,0.8387362637362636,,,
scenario7_unanimous_ct_only,7,103,Random Forest,70,17,target_plus_cohort,0.7058823529411765,1.0,0.375,0.5454545454545454,0.9305555555555556,0.9381313131313131,,,
scenario7_unanimous_ct_only,7,103,Gradient Boosting,70,17,target_plus_cohort,0.7058823529411765,1.0,0.375,0.5454545454545454,0.6805555555555556,0.7466006216006216,,,
scenario7_unanimous_ct_only,7,103,SVM (RBF),70,17,target_plus_cohort,0.6470588235294118,0.75,0.375,0.5,0.7916666666666667,0.804087579087579,,,
scenario7_unanimous_ct_only,7,104,Logistic Regression,67,20,target_plus_cohort,1.0,1.0,1.0,1.0,1.0,1.0,,,
scenario7_unanimous_ct_only,7,104,Random Forest,67,20,target_plus_cohort,0.85,0.8571428571428571,0.75,0.8,0.96875,0.959375,,,
scenario7_unanimous_ct_only,7,104,Gradient Boosting,67,20,target_plus_cohort,0.8,0.7,0.875,0.7777777777777778,0.8958333333333333,0.8413576007326007,,,
scenario7_unanimous_ct_only,7,104,SVM (RBF),67,20,target_plus_cohort,0.85,1.0,0.625,0.7692307692307693,1.0,1.0,,,
scenario7_unanimous_ct_only,7,105,Logistic Regression,69,18,target_plus_cohort,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6493506493506493,0.5451548451548451,,,
scenario7_unanimous_ct_only,7,105,Random Forest,69,18,target_plus_cohort,0.6111111111111112,0.5,0.2857142857142857,0.36363636363636365,0.6623376623376623,0.6628528334410686,,,
scenario7_unanimous_ct_only,7,105,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5324675324675324,0.48522742430305454,,,
scenario7_unanimous_ct_only,7,105,SVM (RBF),69,18,target_plus_cohort,0.6111111111111112,0.5,0.2857142857142857,0.36363636363636365,0.6103896103896104,0.6237585943468297,,,
scenario7_unanimous_ct_only,7,106,Logistic Regression,69,18,target_plus_cohort,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.8701298701298701,0.8404761904761904,,,
scenario7_unanimous_ct_only,7,106,Random Forest,69,18,target_plus_cohort,0.7222222222222222,0.75,0.42857142857142855,0.5454545454545454,0.8831168831168831,0.8523809523809522,,,
scenario7_unanimous_ct_only,7,106,Gradient Boosting,69,18,target_plus_cohort,0.7222222222222222,0.75,0.42857142857142855,0.5454545454545454,0.7922077922077921,0.7898809523809522,,,
scenario7_unanimous_ct_only,7,106,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.75,0.42857142857142855,0.5454545454545454,0.7792207792207793,0.7635531135531135,,,
scenario7_unanimous_ct_only,7,107,Logistic Regression,69,18,target_plus_cohort,0.8333333333333334,1.0,0.625,0.7692307692307693,1.0,1.0,,,
scenario7_unanimous_ct_only,7,107,Random Forest,69,18,target_plus_cohort,0.6666666666666666,1.0,0.25,0.4,0.9625,0.9526289682539683,,,
scenario7_unanimous_ct_only,7,107,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,1.0,0.25,0.4,0.925,0.875545634920635,,,
scenario7_unanimous_ct_only,7,107,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.9500000000000001,0.9317956349206349,,,
scenario7_unanimous_ct_only,7,108,Logistic Regression,69,18,target_plus_cohort,0.8888888888888888,0.8,1.0,0.8888888888888888,0.9875,0.9861111111111112,,,
scenario7_unanimous_ct_only,7,108,Random Forest,69,18,target_plus_cohort,0.8333333333333334,0.7777777777777778,0.875,0.8235294117647058,0.85,0.7982503607503608,,,
scenario7_unanimous_ct_only,7,108,Gradient Boosting,69,18,target_plus_cohort,0.7777777777777778,0.75,0.75,0.75,0.8374999999999999,0.8293851981351981,,,
scenario7_unanimous_ct_only,7,108,SVM (RBF),69,18,target_plus_cohort,0.7777777777777778,0.75,0.75,0.75,0.85,0.8288690476190477,,,
scenario7_unanimous_ct_only,7,109,Logistic Regression,68,19,target_plus_cohort,0.6842105263157895,0.6,0.42857142857142855,0.5,0.6190476190476191,0.51703067191789,,,
scenario7_unanimous_ct_only,7,109,Random Forest,68,19,target_plus_cohort,0.631578947368421,0.5,0.42857142857142855,0.46153846153846156,0.7857142857142857,0.7036023500309214,,,
scenario7_unanimous_ct_only,7,109,Gradient Boosting,68,19,target_plus_cohort,0.5263157894736842,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.5238095238095238,0.3987767036639217,,,
scenario7_unanimous_ct_only,7,109,SVM (RBF),68,19,target_plus_cohort,0.631578947368421,0.5,0.42857142857142855,0.46153846153846156,0.6547619047619048,0.5195905285190999,,,
scenario7_unanimous_ct_only,7,110,Logistic Regression,69,18,target_plus_cohort,0.7222222222222222,0.5833333333333334,1.0,0.7368421052631579,0.805194805194805,0.7555555555555555,,,
scenario7_unanimous_ct_only,7,110,Random Forest,69,18,target_plus_cohort,0.8333333333333334,0.75,0.8571428571428571,0.8,0.935064935064935,0.9087301587301586,,,
scenario7_unanimous_ct_only,7,110,Gradient Boosting,69,18,target_plus_cohort,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7393424036281178,,,
scenario7_unanimous_ct_only,7,110,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.625,0.7142857142857143,0.6666666666666666,0.8441558441558441,0.8231601731601732,,,
scenario7_unanimous_ct_only,7,111,Logistic Regression,71,16,target_plus_cohort,0.6875,0.6,0.5,0.5454545454545454,0.6666666666666667,0.7130341880341879,,,
scenario7_unanimous_ct_only,7,111,Random Forest,71,16,target_plus_cohort,0.75,0.75,0.5,0.6,0.7333333333333334,0.7424242424242424,,,
scenario7_unanimous_ct_only,7,111,Gradient Boosting,71,16,target_plus_cohort,0.75,0.75,0.5,0.6,0.7333333333333334,0.7244047619047619,,,
scenario7_unanimous_ct_only,7,111,SVM (RBF),71,16,target_plus_cohort,0.625,0.5,0.5,0.5,0.6666666666666667,0.7130341880341879,,,
scenario7_unanimous_ct_only,7,112,Logistic Regression,70,17,target_plus_cohort,0.8823529411764706,1.0,0.75,0.8571428571428571,0.9722222222222222,0.975,,,
scenario7_unanimous_ct_only,7,112,Random Forest,70,17,target_plus_cohort,0.7647058823529411,0.8333333333333334,0.625,0.7142857142857143,0.9444444444444444,0.9415178571428571,,,
scenario7_unanimous_ct_only,7,112,Gradient Boosting,70,17,target_plus_cohort,0.6470588235294118,0.6666666666666666,0.5,0.5714285714285714,0.7222222222222223,0.7693213649096002,,,
scenario7_unanimous_ct_only,7,112,SVM (RBF),70,17,target_plus_cohort,0.8235294117647058,1.0,0.625,0.7692307692307693,0.9444444444444444,0.9583333333333333,,,
scenario7_unanimous_ct_only,7,113,Logistic Regression,69,18,target_plus_cohort,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.4,0.6753246753246753,0.6418581418581418,,,
scenario7_unanimous_ct_only,7,113,Random Forest,69,18,target_plus_cohort,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.4,0.7142857142857143,0.6971415489272632,,,
scenario7_unanimous_ct_only,7,113,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.4,0.6623376623376623,0.5723443223443223,,,
scenario7_unanimous_ct_only,7,113,SVM (RBF),69,18,target_plus_cohort,0.6666666666666666,1.0,0.14285714285714285,0.25,0.6623376623376623,0.6084724799010512,,,
scenario7_unanimous_ct_only,7,114,Logistic Regression,70,17,target_plus_cohort,1.0,1.0,1.0,1.0,1.0,1.0,,,
scenario7_unanimous_ct_only,7,114,Random Forest,70,17,target_plus_cohort,0.7647058823529411,0.8,0.5714285714285714,0.6666666666666666,0.9571428571428572,0.9379251700680271,,,
scenario7_unanimous_ct_only,7,114,Gradient Boosting,70,17,target_plus_cohort,0.7058823529411765,1.0,0.2857142857142857,0.4444444444444444,0.942857142857143,0.9325396825396826,,,
scenario7_unanimous_ct_only,7,114,SVM (RBF),70,17,target_plus_cohort,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9571428571428572,0.9379251700680271,,,
scenario7_unanimous_ct_only,7,115,Logistic Regression,69,18,target_plus_cohort,0.6666666666666666,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.8831168831168832,0.8745421245421245,,,
scenario7_unanimous_ct_only,7,115,Random Forest,69,18,target_plus_cohort,0.7222222222222222,0.625,0.7142857142857143,0.6666666666666666,0.8051948051948051,0.8482142857142856,,,
scenario7_unanimous_ct_only,7,115,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,0.5555555555555556,0.7142857142857143,0.625,0.8181818181818181,0.8523809523809522,,,
scenario7_unanimous_ct_only,7,115,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.625,0.7142857142857143,0.6666666666666666,0.8181818181818182,0.8350649350649351,,,
scenario7_unanimous_ct_only,7,116,Logistic Regression,69,18,target_plus_cohort,0.7777777777777778,0.75,0.75,0.75,0.9125000000000001,0.883531746031746,,,
scenario7_unanimous_ct_only,7,116,Random Forest,69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.9,0.852281746031746,,,
scenario7_unanimous_ct_only,7,116,Gradient Boosting,69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.825,0.8169642857142858,,,
scenario7_unanimous_ct_only,7,116,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.925,0.9085317460317461,,,
scenario7_unanimous_ct_only,7,117,Logistic Regression,69,18,target_plus_cohort,0.9444444444444444,1.0,0.875,0.9333333333333333,0.9875,0.9861111111111112,,,
scenario7_unanimous_ct_only,7,117,Random Forest,69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.9125000000000001,0.8951388888888889,,,
scenario7_unanimous_ct_only,7,117,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,0.75,0.375,0.5,0.825,0.8120421245421245,,,
scenario7_unanimous_ct_only,7,117,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.8,0.5,0.6153846153846154,0.8500000000000001,0.8073412698412699,,,
scenario7_unanimous_ct_only,7,118,Logistic Regression,69,18,target_plus_cohort,0.6666666666666666,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.8441558441558441,0.7932496075353217,,,
scenario7_unanimous_ct_only,7,118,Random Forest,69,18,target_plus_cohort,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8181818181818182,0.8547077922077921,,,
scenario7_unanimous_ct_only,7,118,Gradient Boosting,69,18,target_plus_cohort,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8051948051948052,0.827531012404962,,,
scenario7_unanimous_ct_only,7,118,SVM (RBF),69,18,target_plus_cohort,0.7222222222222222,0.625,0.7142857142857143,0.6666666666666666,0.8181818181818181,0.7654761904761904,,,
scenario7_unanimous_ct_only,7,119,Logistic Regression,68,19,target_plus_cohort,0.8421052631578947,0.7272727272727273,1.0,0.8421052631578947,0.9772727272727272,0.975,,,
scenario7_unanimous_ct_only,7,119,Random Forest,68,19,target_plus_cohort,0.7368421052631579,0.7142857142857143,0.625,0.6666666666666666,0.9204545454545454,0.8951388888888889,,,
scenario7_unanimous_ct_only,7,119,Gradient Boosting,68,19,target_plus_cohort,0.6842105263157895,0.625,0.625,0.625,0.8295454545454546,0.6979166666666667,,,
scenario7_unanimous_ct_only,7,119,SVM (RBF),68,19,target_plus_cohort,0.7368421052631579,0.7142857142857143,0.625,0.6666666666666666,0.8977272727272727,0.8867424242424242,,,
scenario7_unanimous_ct_only,7,120,Logistic Regression,68,19,target_plus_cohort,0.631578947368421,0.5,0.8571428571428571,0.631578947368421,0.8452380952380952,0.8044217687074828,,,
scenario7_unanimous_ct_only,7,120,Random Forest,68,19,target_plus_cohort,0.6842105263157895,0.5555555555555556,0.7142857142857143,0.625,0.7976190476190477,0.7235526378383521,,,
scenario7_unanimous_ct_only,7,120,Gradient Boosting,68,19,target_plus_cohort,0.6842105263157895,0.5555555555555556,0.7142857142857143,0.625,0.7738095238095238,0.7597789115646258,,,
scenario7_unanimous_ct_only,7,120,SVM (RBF),68,19,target_plus_cohort,0.631578947368421,0.5,0.7142857142857143,0.5882352941176471,0.7857142857142857,0.7257326007326006,,,
scenario7_unanimous_ct_only,7,121,Logistic Regression,69,18,target_plus_cohort,0.8333333333333334,0.7,1.0,0.8235294117647058,0.8961038961038961,0.7407029478458049,,,
scenario7_unanimous_ct_only,7,121,Random Forest,69,18,target_plus_cohort,0.7222222222222222,0.625,0.7142857142857143,0.6666666666666666,0.8961038961038961,0.8687074829931971,,,
scenario7_unanimous_ct_only,7,121,Gradient Boosting,69,18,target_plus_cohort,0.7222222222222222,0.5833333333333334,1.0,0.7368421052631579,0.8701298701298701,0.8595238095238094,,,
scenario7_unanimous_ct_only,7,121,SVM (RBF),69,18,target_plus_cohort,0.8888888888888888,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9610389610389609,0.947845804988662,,,
scenario7_unanimous_ct_only,7,122,Logistic Regression,68,19,target_plus_cohort,0.7894736842105263,0.6666666666666666,0.8571428571428571,0.75,0.8452380952380952,0.81156462585034,,,
scenario7_unanimous_ct_only,7,122,Random Forest,68,19,target_plus_cohort,0.7894736842105263,1.0,0.42857142857142855,0.6,0.8452380952380951,0.8431772709083631,,,
scenario7_unanimous_ct_only,7,122,Gradient Boosting,68,19,target_plus_cohort,0.7894736842105263,1.0,0.42857142857142855,0.6,0.8214285714285714,0.7797619047619047,,,
scenario7_unanimous_ct_only,7,122,SVM (RBF),68,19,target_plus_cohort,0.7368421052631579,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7619047619047619,0.7609649122807016,,,
scenario7_unanimous_ct_only,7,123,Logistic Regression,71,16,target_plus_cohort,0.625,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7576839826839827,,,
scenario7_unanimous_ct_only,7,123,Random Forest,71,16,target_plus_cohort,0.625,0.6,0.42857142857142855,0.5,0.7460317460317459,0.7597789115646258,,,
scenario7_unanimous_ct_only,7,123,Gradient Boosting,71,16,target_plus_cohort,0.6875,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.6825396825396826,0.5687074829931973,,,
scenario7_unanimous_ct_only,7,123,SVM (RBF),71,16,target_plus_cohort,0.625,0.6,0.42857142857142855,0.5,0.7142857142857143,0.7662724180581324,,,
scenario7_unanimous_ct_only,7,124,Logistic Regression,70,17,target_plus_cohort,0.5882352941176471,0.5,0.5714285714285714,0.5333333333333333,0.6857142857142857,0.6958874458874458,,,
scenario7_unanimous_ct_only,7,124,Random Forest,70,17,target_plus_cohort,0.6470588235294118,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6857142857142857,0.6286564625850339,,,
scenario7_unanimous_ct_only,7,124,Gradient Boosting,70,17,target_plus_cohort,0.5882352941176471,0.5,0.42857142857142855,0.46153846153846156,0.5857142857142857,0.49164665866346546,,,
scenario7_unanimous_ct_only,7,124,SVM (RBF),70,17,target_plus_cohort,0.5882352941176471,0.5,0.42857142857142855,0.46153846153846156,0.6,0.5744588744588744,,,
scenario7_unanimous_ct_only,7,125,Logistic Regression,68,19,target_plus_cohort,0.8947368421052632,1.0,0.7142857142857143,0.8333333333333334,0.9285714285714286,0.9200680272108843,,,
scenario7_unanimous_ct_only,7,125,Random Forest,68,19,target_plus_cohort,0.7894736842105263,0.8,0.5714285714285714,0.6666666666666666,0.9166666666666666,0.7545918367346939,,,
scenario7_unanimous_ct_only,7,125,Gradient Boosting,68,19,target_plus_cohort,0.8421052631578947,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.8214285714285715,0.7785714285714285,,,
scenario7_unanimous_ct_only,7,125,SVM (RBF),68,19,target_plus_cohort,0.6842105263157895,0.6666666666666666,0.2857142857142857,0.4,0.8809523809523809,0.7843537414965986,,,
scenario7_unanimous_ct_only,7,126,Logistic Regression,69,18,target_plus_cohort,0.6666666666666666,0.5555555555555556,0.7142857142857143,0.625,0.8051948051948052,0.7757326007326006,,,
scenario7_unanimous_ct_only,7,126,Random Forest,69,18,target_plus_cohort,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7922077922077921,0.6869047619047619,,,
scenario7_unanimous_ct_only,7,126,Gradient Boosting,69,18,target_plus_cohort,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6623376623376623,0.5038548752834466,,,
scenario7_unanimous_ct_only,7,126,SVM (RBF),69,18,target_plus_cohort,0.6111111111111112,0.5,0.5714285714285714,0.5333333333333333,0.7922077922077921,0.7365079365079366,,,
scenario7_unanimous_ct_only,7,127,Logistic Regression,69,18,target_plus_cohort,0.8333333333333334,0.75,0.8571428571428571,0.8,0.8831168831168831,0.8928571428571428,,,
scenario7_unanimous_ct_only,7,127,Random Forest,69,18,target_plus_cohort,0.7777777777777778,0.8,0.5714285714285714,0.6666666666666666,0.8441558441558442,0.8601190476190474,,,
scenario7_unanimous_ct_only,7,127,Gradient Boosting,69,18,target_plus_cohort,0.7777777777777778,0.8,0.5714285714285714,0.6666666666666666,0.8701298701298701,0.8690476190476191,,,
scenario7_unanimous_ct_only,7,127,SVM (RBF),69,18,target_plus_cohort,0.8333333333333334,1.0,0.5714285714285714,0.7272727272727273,0.8961038961038961,0.8983516483516483,,,
scenario7_unanimous_ct_only,7,128,Logistic Regression,70,17,target_plus_cohort,0.7058823529411765,1.0,0.2857142857142857,0.4444444444444444,0.8571428571428571,0.804421768707483,,,
scenario7_unanimous_ct_only,7,128,Random Forest,70,17,target_plus_cohort,0.5882352941176471,0.5,0.14285714285714285,0.2222222222222222,0.6428571428571428,0.623015873015873,,,
scenario7_unanimous_ct_only,7,128,Gradient Boosting,70,17,target_plus_cohort,0.5882352941176471,0.5,0.14285714285714285,0.2222222222222222,0.36428571428571427,0.45781620340443874,,,
scenario7_unanimous_ct_only,7,128,SVM (RBF),70,17,target_plus_cohort,0.5294117647058824,0.3333333333333333,0.14285714285714285,0.2,0.7285714285714285,0.6591836734693877,,,
scenario7_unanimous_ct_only,7,129,Logistic Regression,68,19,target_plus_cohort,0.7368421052631579,0.6363636363636364,0.875,0.7368421052631579,0.8409090909090908,0.7852678571428572,,,
scenario7_unanimous_ct_only,7,129,Random Forest,68,19,target_plus_cohort,0.7368421052631579,0.6666666666666666,0.75,0.7058823529411765,0.8295454545454546,0.7622023809523809,,,
scenario7_unanimous_ct_only,7,129,Gradient Boosting,68,19,target_plus_cohort,0.7894736842105263,0.75,0.75,0.75,0.8977272727272727,0.8784722222222222,,,
scenario7_unanimous_ct_only,7,129,SVM (RBF),68,19,target_plus_cohort,0.7368421052631579,0.6666666666666666,0.75,0.7058823529411765,0.8181818181818181,0.8504901960784315,,,
scenario9_unanimous_ct_plus_demo,9,100,Logistic Regression,70,17,target_plus_cohort,0.9411764705882353,1.0,0.8571428571428571,0.9230769230769231,0.9714285714285715,0.9682539682539681,,,
scenario9_unanimous_ct_plus_demo,9,100,Random Forest,70,17,target_plus_cohort,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9,0.8962585034013604,,,
scenario9_unanimous_ct_plus_demo,9,100,Gradient Boosting,70,17,target_plus_cohort,0.8823529411764706,1.0,0.7142857142857143,0.8333333333333334,0.8857142857142857,0.9081632653061225,,,
scenario9_unanimous_ct_plus_demo,9,100,SVM (RBF),70,17,target_plus_cohort,0.7647058823529411,0.6666666666666666,0.8571428571428571,0.75,0.7428571428571429,0.7351190476190477,,,
scenario9_unanimous_ct_plus_demo,9,101,Logistic Regression,71,16,target_plus_cohort,0.875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9682539682539681,0.9617346938775511,,,
scenario9_unanimous_ct_plus_demo,9,101,Random Forest,71,16,target_plus_cohort,0.75,0.8,0.5714285714285714,0.6666666666666666,0.9523809523809523,0.9379251700680272,,,
scenario9_unanimous_ct_plus_demo,9,101,Gradient Boosting,71,16,target_plus_cohort,0.875,0.7777777777777778,1.0,0.875,0.9206349206349207,0.8761904761904762,,,
scenario9_unanimous_ct_plus_demo,9,101,SVM (RBF),71,16,target_plus_cohort,0.8125,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9682539682539681,0.9617346938775511,,,
scenario9_unanimous_ct_plus_demo,9,102,Logistic Regression,68,19,target_plus_cohort,0.7894736842105263,0.6666666666666666,1.0,0.8,1.0,1.0,,,
scenario9_unanimous_ct_plus_demo,9,102,Random Forest,68,19,target_plus_cohort,0.8421052631578947,0.7777777777777778,0.875,0.8235294117647058,0.9545454545454545,0.9472222222222222,,,
